age,weight(kg),calories_to_maintain_weight,Label
36,83.46756771362598,2033.9722,26
34,81.86154150916582,2126.0532,27
34,84.17093931809158,2164.6008,28
34,80.5140767811815,2104.2084,27
37,80.88972916976479,2086.5564,27
34,84.34954985310686,2373.585,29
35,80.28450391938422,1846.3248,25
35,84.3047032584018,2159.0244,28
34,82.71558261741073,2140.4016,27
35,83.75186690431654,2149.4004,27
36,80.98648826178844,2096.3136,27
35,83.22137835141244,2037.1013,26
35,81.1298875318999,2105.9412,27
36,81.15074331833931,2005.1577,26
34,83.16855337612581,2356.347,29
36,83.78031793427462,2351.241,29
35,83.09951977041807,2035.1825,26
34,83.5418570864823,2047.1204,26
36,80.92358594666432,1848.1332,25
36,83.32822633922977,2133.9588,27
35,80.26265109910807,1846.098,25
36,81.25721895065882,2006.4954,26
37,81.97861115770196,2103.6012,27
35,80.46673985380119,1848.3984,25
35,82.29261748556377,2025.0958000000005,26
37,81.1631133225132,1999.0425,26
35,82.84333638430083,2134.02,27
35,83.09463738007814,2035.5712,26
36,80.4308059543101,1996.189,26
35,83.40431213260742,2144.2152,27
34,83.55469841590914,2154.8844,28
36,82.01363898558252,2112.8172,27
36,83.51567929058095,2138.2176,27
37,81.00666613879267,2088.6432,27
35,81.35775921473109,2013.8053,26
35,82.21197500364462,2124.9588,27
36,81.0588079929439,1849.4844,25
34,83.82318116843241,2159.6832,28
36,82.44022030700896,2120.4852,27
34,81.23560342688731,2018.2383,26
34,83.95582615723124,2160.7716,28
36,81.0835316664756,1849.8024,25
35,83.99969262461188,2361.4845,29
34,80.88384851537047,2013.9587,26
36,80.81576553282771,1846.6476,25
36,81.17982735290643,2005.4047,26
37,83.14141968681172,2023.7191000000005,26
37,80.51877894687586,1990.9305,26
35,80.36468127406916,1847.4048,25
37,82.52236704413863,2015.9893,26
35,83.79271633806775,2150.3568,28
34,80.33206024103865,2101.0968,27
35,83.68365246022347,2148.2268,27
37,82.18290554932797,2011.5056,26
35,82.66972293046685,2131.182,27
36,80.80432772309186,1846.6692,25
34,83.70581730590263,2364.54,29
37,83.93416357631025,2136.7248,27
34,83.81233464609267,2366.145,29
35,80.58272775777209,2003.7082000000005,26
36,83.91000146793519,2039.5479,26
35,81.13585873216819,2106.0252,27
36,83.86780413544106,2143.344,27
36,84.25145335278887,2149.0596,27
37,81.61791725032995,2004.5727,26
36,83.41140449912434,2135.64,27
35,80.32386998651188,2000.8209,26
36,81.61963170042819,2010.6957,26
36,84.23414324170852,2358.1245,29
35,83.36390886052821,2038.8147,26
34,80.64582616298173,2010.9089,26
34,82.80868112059204,2037.9736,26
37,82.1996154253901,2107.4472,27
36,83.96007163830771,2040.2642,26
36,80.74649363156063,1845.9192,25
37,80.30477115071682,1835.556,25
36,84.2535353435909,2149.0644,27
36,84.24322031397809,2358.231,29
37,83.62212486241292,2029.8421,26
35,80.77401477875588,2006.1964000000005,26
35,82.28588424210707,2025.4247,26
35,83.0771485628574,2138.5908,27
35,83.69890600274782,2043.0215,26
35,84.2654472655979,2365.539,29
34,80.60172757018657,2105.5572,27
36,82.30810755356609,2019.212,26
36,84.33637082204822,2044.8506,26
36,80.22299816167748,1993.2003,26
34,80.86204492903379,2013.5583,26
36,80.56342820159539,1844.1972,25
36,81.87544795025927,2013.7702,26
36,83.74289500859425,2037.5225,26
35,80.46489528949319,2096.0136,27
36,81.34378534356279,2101.314,27
36,81.0158870143369,2003.0062,26
36,80.70508600068591,1845.5964,25
35,84.39684304510527,2051.4351,27
34,83.73259127699792,2049.4864,26
34,80.82656172343646,2110.242,27
36,80.62257167834872,2089.6224,27
36,80.26500355873497,1840.4328,25
36,80.82532314991799,2000.83,26
34,84.38147632699976,2168.2716,28
35,82.61633046164545,2029.5002,26
35,81.34433029380428,2109.3888,27
35,82.02084882310368,2121.1068,27
36,84.22970134644342,2148.8724,27
36,81.14142461919688,2098.1856,27
34,83.16417289865115,2356.2165,29
37,81.68521530644726,2099.5572,27
37,80.56067891386529,1838.3556,25
35,80.45206655834114,2002.2548,26
34,83.88852737510247,2051.452,27
36,81.16018502528918,2098.7724,27
35,82.03747359257844,2022.4074000000005,26
36,84.32440979435428,2044.5958000000005,26
35,82.34211921216773,2125.8936,27
36,84.09139209196618,2147.4216,27
34,84.04955269082569,2053.4527,27
36,80.75500461968326,1846.188,25
36,82.26273740115874,2018.7752,26
36,80.64517155685688,1844.85,25
36,84.33786067535326,2044.7934,26
36,83.34161551883882,2032.277,26
36,80.68400282828267,1999.3883,26
35,81.59557348516206,2114.2836,27
36,84.14651516580794,2148.156,27
35,80.3958368509073,2094.9276,27
35,84.32575785176822,2366.253,29
36,83.21258945741545,2030.7287,26
36,83.05832630727936,2028.6838,26
35,83.76349076787007,2043.4466,26
35,81.11113804422673,2106.5316,27
37,80.72800975376177,1993.5045,26
34,81.56574031347024,2121.156,27
35,82.23898935643281,2124.1608,27
35,80.3808252021506,1847.6652,25
37,82.38875360681479,2014.1784,26
34,82.23881379030225,2030.5428,26
35,84.28020047804341,2050.0584000000003,27
36,80.46759885459439,1996.1617,26
34,83.43802505423794,2360.6925,29
36,81.49048148909755,2104.5516,27
36,83.35823900622162,2134.6056,27
34,80.88141475838395,2110.8792,27
35,84.25210247977407,2365.188,29
36,83.3208689646491,2133.8232,27
37,80.34520507671212,1835.778,25
35,82.49998241240533,2128.83,27
34,84.18843946977357,2164.44,28
36,83.9972062345073,2040.5619,26
35,81.85295230783353,2019.6436,26
34,82.81999750521634,2351.763,29
35,80.48049700774372,2095.7424,27
36,80.6114855276807,1998.1546,26
36,81.83721608392064,2109.7896,27
35,81.78116065915351,2018.9377,26
36,84.03547298017006,2040.8219,26
36,83.02564778040525,2129.586,27
34,84.2981469564112,2373.0510000000004,29
34,83.43765108194764,2045.5851,26
37,83.27348814612807,2125.3236,27
36,81.52747645776036,2104.9596,27
34,82.89174904026298,2352.7425,29
35,82.07864656781565,2121.54,27
35,82.81176991236832,2031.6595,26
34,81.32232965384208,2118.2856,27
35,80.6073294381593,2097.3288,27
37,80.49032619836689,1837.464,25
36,83.83154253705757,2142.0516,27
36,84.38426686557256,2045.3394,26
37,80.91148549667005,1842.306,25
36,81.83169807655112,2110.116,27
34,82.24146888212563,2030.5259,26
35,82.30534696457082,2125.4016,27
34,82.73953660260547,2350.476,29
35,82.38344160819044,2026.57,26
35,84.10783037271703,2155.3884,28
36,81.2347416807665,2005.926,26
36,82.24216801060263,2018.8467,26
35,82.77640043843354,2031.4229,26
34,83.92345377858,2051.53,27
34,83.58136492913873,2047.4675,26
37,80.8662810336957,1841.8692,25
34,81.87909271926634,2026.5427,26
36,80.72387847818757,1845.6708,25
35,83.30393876878797,2141.9568,27
34,82.37736847705726,2135.5728,27
36,80.9953215886837,2002.9646,26
35,81.39582625204008,2110.6704,27
37,81.4554170629434,2095.3572,27
35,82.27888356556299,2025.4052,26
36,80.61610081706648,1844.8188,25
37,80.61387714917977,1838.832,25
35,81.9615831577994,2021.1711000000005,26
35,83.7850169837014,2043.964,26
35,82.37474914377061,2026.206,26
36,81.32123025247601,2007.317,26
37,81.25425514335187,2092.4316,27
35,82.74909589720271,2031.0225,26
36,80.94297190126294,1848.1356,25
35,82.28619203678414,2025.3857,26
36,84.27748358082415,2043.782,26
35,83.50389001883663,2354.631,29
36,83.95314636670334,2353.6755,29
35,82.70926608215774,2030.6104,26
37,83.1321663098584,2023.4591000000005,26
35,80.46937633880626,2002.3653,26
36,84.38347144713347,2045.1184,26
37,84.05952607922403,2138.0712,27
37,82.4440876110849,2015.0507,26
34,83.33341135256518,2359.056,29
35,81.86233352806083,2118.9348,27
34,83.05017775297935,2146.9344,27
37,82.24300099423684,2109.0084,27
37,81.53158216031703,2097.0612,27
36,81.61756647876139,2106.5364,27
34,83.48610545756318,2153.8428,28
37,80.65208615891535,1839.5892,25
35,80.48277686819276,2096.256,27
37,83.7202852411016,2132.8356,27
35,84.36396586295903,2160.3192,28
36,81.01077503214684,1849.0992,25
36,82.42937117500679,2119.902,27
37,82.1396167798867,2107.254,27
34,80.78869114450104,2012.4676,26
34,83.55750094368143,2047.1711000000005,26
36,80.32265578783574,1841.3676,25
36,82.43581324506927,2119.386,27
35,83.54140374176642,2146.6116,27
36,83.21513785687782,2132.79,27
37,82.71139462484122,2116.71,27
36,81.01419138791844,2003.2675,26
34,80.82621114921962,2109.7632,27
35,82.5690918043808,2130.5256,27
36,83.455846729045,2136.2928,27
36,84.00493038304607,2040.4098,26
36,83.6210133412601,2139.8004,27
36,82.85539772528573,2127.2208,27
34,81.80224227106535,2025.3181,26
37,80.43380534448899,1837.068,25
34,81.58612746981133,2022.4828,26
35,82.70391021064076,2030.6793,26
37,80.20474031237323,2248.5827000000004,28
37,81.25740716518622,2000.141,26
37,83.67786849976444,2030.6286,26
36,80.23129981460093,2083.4148,27
36,84.15060716832258,2148.636,27
36,83.79502887373911,2141.9304,27
36,80.2044078830803,1839.6396,25
37,84.00147667470306,2034.3908,26
35,81.02872369062115,2104.5828,27
37,84.18644308115358,2036.7087,26
35,82.09048860409251,2022.8455,26
36,82.62056823958764,2122.4748,27
36,84.17191146835314,2148.4392,27
35,80.7059615161365,2099.5428,27
37,80.9296280667867,1842.3072,25
36,82.9081003000128,2128.2132,27
36,83.92364444982734,2353.422,29
34,82.4291753777412,2135.6292,27
37,83.97247641383073,2137.3476,27
35,82.4390026191458,2127.5568,27
37,80.65768820599602,1992.7362,26
34,83.23565384209287,2043.1528,26
35,82.33494976168971,2026.0812,26
35,83.83724530677921,2359.4025,29
37,84.12079208582705,2036.0457,26
36,82.51928827762995,2022.2514,26
36,83.3544897069142,2135.0628,27
36,83.54257401042408,2138.7852,27
36,83.51341367768929,2034.3674,26
37,80.29033070530787,1988.3058,26
37,82.00949067322964,2009.4841,26
36,83.9296343662957,2039.4088,26
35,83.98636329436073,2153.094,28
37,81.21743068933415,2091.9624,27
36,82.43699769085107,2119.842,27
35,82.66007307217879,2029.755,26
35,83.5841198627551,2041.6721,26
34,80.29591182021,2006.6267,26
36,82.24126233653422,2018.7778,26
35,82.85072761207114,2032.0677,26
35,83.80755558399912,2358.513,29
34,83.32650401129318,2358.7845,29
37,80.6574132698984,2082.5688,27
35,82.04929181084871,2022.2085,26
36,80.65779365515218,1998.9411,26
34,80.33092617800062,2101.932,27
34,84.05835106091578,2162.9436,28
34,82.34954855842477,2134.9872,27
34,83.6363265236993,2363.1735,29
37,80.38716448120677,2078.6328,27
37,81.57010108160353,2097.6624,27
34,82.45751841006346,2137.2396,27
34,80.58277523278737,2010.021,26
36,82.78787362701851,2025.3935,26
36,80.7681074490787,2091.8148,27
35,81.67297591113548,2017.3725,26
36,81.06526908062727,2097.84,27
34,83.47728288923433,2153.0148,28
36,81.9516198885439,2015.1716,26
37,80.47588036381055,1837.2108,25
34,84.15288731037377,2163.9684,28
35,82.01705410878937,2021.9082,26
35,82.61217457962779,2130.1956,27
34,83.81118451304401,2050.3119,27
36,80.3329575687905,1841.31,25
36,81.01378091563788,2096.3196,27
35,82.7612001211144,2030.9588,26
35,80.7727407685921,2006.4226,26
36,82.51396232254466,2022.0343000000005,26
37,80.69643391170787,1839.9828,25
36,81.04395559805837,1849.4616,25
35,84.37844001095885,2051.1296,27
36,82.90290676698204,2127.0336,27
36,83.83906931737968,2351.838,29
35,81.8857522294081,2020.2663,26
35,84.23776724155553,2364.8655,29
37,84.04398373373064,2138.5524,27
36,83.5046864340797,2034.4753,26
36,82.64842968350342,2023.4409,26
36,82.9893425010291,2128.7064,27
35,80.6630088052967,2099.184,27
36,81.03345543220155,2003.5587000000005,26
35,83.26731620729335,2142.4116,27
35,82.12783610814448,2123.4888,27
34,81.69345104021448,2023.9765,26
35,83.48628461502494,2354.1615,29
37,81.57444470924139,2003.8928,26
37,82.95335000402412,2021.4701,26
36,84.04170908826224,2041.1625,26
36,80.61807560304736,2089.3932,27
40,86.05054307315469,2355.78,29
40,86.526476798263,2047.7613,26
40,86.5812808257209,2363.4315,29
41,87.00725235747394,2153.832,28
38,87.05918794428587,2361.3421,29
40,87.08753570695805,2370.7395,29
41,86.13113528151696,2140.3812,27
38,87.16686381604069,2181.666,28
41,86.43109565684362,2354.37,29
40,86.3455946865812,2152.2324,28
39,85.88216671385342,2360.286,29
41,85.78720377512643,2032.5305,26
40,86.66832745489616,2364.6825,29
40,87.08593909477088,2162.904,28
38,85.77026436082434,2050.1481000000003,27
40,85.88044878678404,2144.2512,27
39,85.89074727682062,2360.7435,29
39,86.72935593844954,2372.511,29
41,86.76912195326115,2359.371,29
40,85.90123442752092,2039.674,26
40,86.92822089832629,2368.194,29
40,86.62823547576332,2155.8216,28
40,86.195351414253,2148.7572,27
40,85.79599246479012,2142.6924,27
41,87.185700594979,2049.5436,26
40,86.47120356196504,2154.2124,28
39,86.96608004707481,2350.6119,29
41,86.18930635370667,2140.8144,27
39,86.96418010401784,2350.1114,29
38,86.01247832467733,2162.5764,28
38,86.86484583140647,2381.4555,29
40,85.82440645179388,2142.6588,27
39,86.3339736169337,2367.1035,29
41,86.76716365017231,2150.1504,28
38,86.8805565773488,2176.9932,28
39,86.59625925565204,2054.3744,27
38,86.68469658217865,2173.8348,28
41,86.417135501518,2354.1735,29
39,87.13676091004199,2352.9779,29
40,85.77160491258694,2351.778,29
40,85.95832843889494,2040.7322,26
39,86.35016099296416,2159.8212,28
39,87.09348214577714,2060.8289,27
40,86.84053049152023,2160.3144,28
41,86.23369612692963,2141.8308,27
40,86.31185983059672,2150.4636,28
38,87.02521851566961,2360.9976,29
39,85.78781878534447,2044.6153,26
40,86.01222031792945,2040.9935,26
38,85.8653879540797,2367.0465,29
41,86.73555094728529,2044.0797,26
38,85.88419713795685,2367.6975,29
41,85.77589877418104,2134.6992,27
39,86.47914119320431,2053.3916,27
38,86.79239345755624,2175.8532,28
39,85.71958876711015,2358.2925,29
40,87.03305870523428,2054.0156,27
39,86.30056551246419,2366.223,29
41,87.07404742838744,2363.4135,29
39,86.20478165535698,2157.9636,28
38,87.12655789377257,2181.0792,28
40,85.83463013702683,2038.7406,26
39,85.74713418301585,2358.3075,29
40,85.87332608871674,2039.2034,26
38,86.54533636410419,2352.0523,29
41,85.7697156655324,2032.2731,26
40,86.10443666790219,2147.676,27
38,85.8749977267121,2367.393,29
40,87.02960083662497,2162.9436,28
40,86.80471135130708,2366.949,29
40,85.98123546083359,2144.9652,27
40,87.05049973830324,2370.03,29
40,86.60998932115646,2363.6385,29
40,85.66276443243899,2139.8424,27
38,86.97925914924699,2065.5284,27
39,87.11161301838317,2353.6877,29
39,87.01553275163711,2351.6935,29
40,85.71113638240845,2037.4341,26
38,86.67143882453522,2355.002,29
40,86.10335598910993,2146.9044,27
39,87.19312359097371,2354.5301,29
39,86.28772936008552,2366.541,29
38,86.85690294540052,2356.7856,29
39,86.05877927702501,2154.306,28
39,86.79514016650964,2057.2006,27
41,86.35815185167895,2353.146,29
40,85.83164236914519,2143.416,27
40,86.06215789323599,2356.056,29
39,85.90592298217533,2152.2468,28
40,86.47876619232885,2046.798,26
39,86.23675801944833,2050.0467000000003,27
40,85.96756184264392,2040.5983,26
39,87.10148007895522,2377.914,29
41,87.18908902146995,2156.7456,28
38,86.6228757483737,2172.3936,28
39,86.42265881877718,2052.6623,27
39,86.3810074575818,2159.7132,28
39,85.63654602999404,2148.0348,27
39,85.98874039212724,2047.0866,26
40,86.67945830284994,2049.7204,26
41,86.80578201846757,2044.9208,26
39,85.74390891511706,2149.9992,27
38,85.74782435561526,2050.2417,27
38,86.78637542535557,2063.1377,27
40,86.96372150989478,2161.1412,28
40,86.33989769398123,2151.0552,28
39,86.06755138386802,2363.2065,29
39,86.12425004562124,2048.5088,26
38,87.04961074865021,2384.1345,29
39,86.73999784923757,2165.7936,28
40,85.85786310627158,2143.6092,27
41,87.05372039489089,2048.3372,26
39,87.02776266317397,2060.019,27
41,85.9632794493245,2034.4506,26
38,86.66704050417253,2061.436,27
39,86.50681055012251,2369.571,29
38,85.98578528258219,2053.1186,27
41,86.6295961774703,2357.0145,29
41,86.39504930380467,2039.9821,26
40,87.05280271805766,2054.1105,27
39,86.96835740281983,2375.754,29
41,86.46130090068047,2354.8215,29
39,86.34570757758227,2366.7795,29
39,85.93649060328512,2046.5289,26
40,85.9324348225091,2040.0107,26
40,85.72667109609807,2351.4225,29
40,86.12304349339735,2356.65,29
40,87.09935727010081,2163.6396,28
40,86.21380110391519,2043.7950000000003,26
41,85.74820318896091,2134.272,27
40,87.13965364146985,2371.5045,29
39,86.76680943990047,2056.4674,27
39,86.4497361551732,2161.83,28
39,87.07336047957557,2060.6144,27
40,85.76847608533406,2351.5755,29
38,87.06411375797248,2384.757,29
38,87.03199882711448,2383.7475,29
39,86.6293958050817,2164.9956,28
39,86.08311619170493,2363.2605000000003,29
40,86.17485390072244,2148.534,27
39,85.80381571793733,2359.359,29
40,86.28408977181596,2044.8272,26
39,86.3856533512595,2052.2047,27
41,86.84854731433437,2045.5565,26
40,86.00787137783325,2040.9779,26
40,86.08572681493887,2356.158,29
39,86.33231513536181,2159.2152,28
39,85.91862114679161,2045.9972,26
39,86.93062156475577,2169.2388,28
39,87.14366164044955,2378.757,29
40,86.73253280526747,2157.9852,28
39,86.09073802790842,2155.9164,28
40,85.64011893877664,2350.1265,29
38,87.18069133464796,2386.0695,29
40,86.10096565548326,2356.3245,29
38,86.82446082332524,2380.965,29
39,85.86321606351042,2045.2419,26
41,86.74173464621946,2043.9432,26
41,85.77178586430584,2032.3225,26
40,86.54893406778604,2363.187,29
39,86.79751518981712,2167.5552,28
38,85.78095968874904,2366.1675,29
38,85.83722601924075,2160.1536,28
40,86.93139555758171,2368.437,29
40,86.99160258726668,2369.2185,29
40,85.6901410373484,2350.6395,29
40,86.7205090247247,2365.5255,29
40,86.97743150698837,2369.3655,29
40,86.33436242278648,2359.875,29
41,86.34524358305906,2352.87,29
40,86.24929768863369,2358.9015,29
40,85.8731070876154,2039.3464,26
39,85.9381187876707,2046.3508,26
38,87.0031272439346,2383.6725,29
39,86.73787770626353,2056.6130000000003,27
39,85.87572253898556,2045.4681,26
39,87.01457732446309,2059.8422,27
39,86.1475633337875,2364.1155,29
39,86.93976320251082,2058.9738,27
39,86.4621899735646,2052.7026,27
41,86.3294776699903,2039.0071000000005,26
39,86.36073964102494,2159.1504,28
40,86.38987807948321,2152.8432,28
39,87.14194009438587,2353.793,29
40,86.95871673723393,2369.067,29
41,86.64661901773272,2147.9388,27
39,87.02790252698293,2376.585,29
39,85.82300080704272,2359.7415,29
40,86.4839439383582,2362.2915000000003,29
41,86.11893477099628,2036.2641,26
40,86.77934234758827,2051.0386,27
39,85.80597774017576,2150.6496,28
41,87.17474444658208,2049.4565,26
38,87.1207542846322,2385.0975,29
40,86.87794884140241,2367.6465,29
40,86.25969479583725,2359.1055,29
39,86.98914179638116,2351.2658,29
39,86.93233395132748,2375.7885,29
39,86.4116553917122,2367.8385,29
41,87.07763314750099,2155.4016,28
40,86.40603358419361,2045.9244,26
39,87.02832654767103,2171.2164,28
39,86.95856286063172,2376.1695,29
41,86.88538423112276,2361.0195,29
38,86.26288328767697,2165.7012,28
40,86.268877918152,2358.753,29
40,86.84126733111495,2159.8356,28
39,86.58417008122238,2370.78,29
40,86.08863989022129,2147.982,27
40,85.95989410209751,2144.934,27
38,86.66832466002481,2172.798,28
38,86.98355208216408,2178.228,28
41,86.69557401583707,2358.2865,29
40,86.82853632463117,2367.0675,29
39,86.38229306197405,2367.3990000000003,29
40,86.74511288140387,2365.9995,29
39,85.9912754394826,2362.11,29
40,86.30511873505682,2151.1956,28
40,86.0825545753226,2356.116,29
40,87.05263971596342,2054.1638000000003,27
41,85.67131579699888,2132.0376,27
40,85.96784054559583,2145.7536,27
39,85.9172733052805,2360.949,29
38,85.71013084835785,2049.7217,26
40,86.8996314390048,2052.4075000000003,27
40,86.49137683790607,2153.8896,28
40,86.7402243502254,2365.389,29
41,86.69138430254634,2148.4824,27
39,85.70726286271591,2148.8292,27
39,85.73786461678868,2358.4485,29
41,87.110441009504,2363.721,29
40,86.03121078796093,2146.116,27
40,86.43692956930416,2046.3352,26
38,87.0826035065092,2067.0403,27
38,87.16114742017974,2068.0257,27
40,85.84920931367026,2039.3412,26
38,86.77130162080154,2380.449,29
40,86.07190692147137,2356.4025,29
41,86.09519921521381,2138.8704,27
39,86.21247165608067,2365.0095,29
39,85.84422934183996,2359.8285,29
39,86.03922351157223,2362.665,29
40,86.46949009004716,2046.9722,26
40,87.17274644384663,2164.944,28
39,86.74070777880551,2165.7576,28
39,86.92113811222863,2375.0835,29
38,86.75651117025342,2379.996,29
40,86.66195377975785,2364.852,29
40,87.03648460037384,2163.3912,28
39,85.84899826466835,2045.2419,26
39,85.88553565363311,2360.6355000000003,29
38,85.98720430440262,2369.0595000000003,29
40,86.06459228194838,2355.849,29
38,86.47981027461661,2058.9699,27
41,85.71079908626434,2132.7912,27
41,86.27470200810019,2038.2986,26
40,85.9018881553823,2353.9515,29
39,85.78454351029968,2150.9832,28
39,87.05562547260028,2170.8948,28
39,85.87619427261065,2360.487,29
40,85.95576660669131,2354.2965,29
41,86.45106580219012,2354.541,29
38,87.18694578811535,2181.3276,28
40,86.8012885277432,2366.5185,29
40,85.78262955537608,2141.7924,27
39,85.93384444999874,2152.908,28
41,87.18458243293297,2049.4903,26
40,86.16297099609952,2148.6552,27
39,86.81988888714402,2374.116,29
40,86.87268796935963,2160.6636,28
40,86.51708801015603,2047.6690000000003,26
40,86.82004559820075,2158.5588,28
41,86.36663450432961,2144.4408,27
41,86.27841650570367,2038.1439000000005,26
38,86.44663347149977,2375.802,29
41,86.25750093249873,2351.9475,29
41,87.18230598194602,2157.6348,28
38,85.71462209911803,2364.9075000000003,29
40,87.15655053319152,2055.6445000000003,27
39,85.93174597988708,2153.478,28
41,86.89535479805943,2046.0219,26
40,86.31318343492585,2359.245,29
38,86.44601939000249,2059.1038,27
39,86.64263699724702,2165.2572,28
39,86.78189890557147,2373.0975,29
39,86.80444959812944,2167.8612,28
39,86.76260953605068,2056.6624,27
41,85.88469358865876,2033.2559,26
39,86.69130023487197,2372.235,29
40,85.84889008576845,2039.2827,26
40,86.27163980319466,2359.044,29
39,86.64584405152452,2055.1453,27
41,87.10847702711621,2155.7904,28
38,86.58412237994935,2377.5165,29
41,86.91170995139643,2046.148,26
39,85.68488258342894,2148.2688,27
40,86.51051691482455,2362.2075,29
40,86.55615200687639,2048.2449,26
38,85.84202424537794,2051.0789,27
41,86.28369186421543,2038.6665,26
39,85.87656659793878,2152.0932,28
39,85.93480903412316,2360.9205,29
39,87.16664775105758,2379.0240000000003,29
40,86.0508002827169,2146.0464,27
39,86.62823885280768,2164.0068,28
38,85.65166756792213,2049.1523,26
41,87.07732008737298,2155.2984,28
39,86.90827641499243,2375.2470000000003,29
39,86.56569088807485,2370.0015,29
40,86.86395006676474,2367.435,29
40,86.33533581516001,2045.4694,26
39,86.21389252830221,2158.0104,28
40,85.9613738150322,2040.4683,26
41,87.0247987410999,2154.708,28
41,86.3956693095566,2353.917,29
39,86.17626982127419,2049.4565,26
39,86.17862456771287,2049.3746,26
39,86.70865819766388,2372.061,29
39,86.08311575367527,2048.1123,26
39,86.16756606305412,2049.4019,26
38,87.18373680236247,2386.1415,29
38,86.7390793214621,2062.5007,27
39,86.95095965047283,2375.5215,29
39,86.06151514092248,2362.761,29
40,86.84324923647807,2367.369,29
39,86.75248523060634,2056.7248,27
39,86.03444525407642,2362.3665,29
40,87.02493734201909,2369.9700000000003,29
39,86.52457078831677,2369.6220000000003,29
38,86.68490763037646,2353.7345,29
40,87.09604311191953,2054.6136,27
41,86.98218259241895,2047.3518,26
40,86.37390082247616,2045.823,26
40,85.81096088754725,2352.321,29
38,86.64541830817852,2061.4204,27
39,86.97444831612754,2376.3720000000003,29
40,86.58540752259547,2155.2372,28
41,86.70294635640471,2148.4752,27
38,85.7635516474919,2050.3197,27
39,86.5663681807133,2370.261,29
40,86.35535566415037,2152.3968,28
38,86.47354478758385,2350.998,29
39,86.44597581285323,2368.4145,29
41,86.32370462577913,2352.69,29
39,86.21680642673732,2365.0455,29
38,86.52329175650982,2350.9538,29
40,86.03712743894468,2355.4995,29
40,86.66839069903135,2049.5917,26
39,86.80186246502247,2167.8072,28
38,85.88793419850523,2051.7783,27
39,85.63136758704606,2042.4547,26
39,85.76851476249674,2044.1135,26
41,86.68139531327066,2043.5649,26
38,87.01029268992559,2383.77,29
39,86.12957092760804,2155.9056,28
38,87.13519716868473,2385.486,29
39,86.20737410908328,2157.4452,28
41,86.85221515559383,2360.4645,29
40,86.59056595978497,2048.1604,26
40,86.4369217036401,2361.6135000000004,29
41,86.57600689284698,2146.3788,27
38,85.71599819175319,2049.7737,26
38,85.8477483049922,2159.58,28
39,86.19617528349795,2049.6281,26
39,86.47436551557962,2161.1556,28
38,86.48798609854816,2170.4196,28
38,85.69507934094189,2156.8752,28
41,87.1929015006818,2157.7212,28
38,85.7316295337666,2049.7789,26
39,86.04024269297493,2362.6875,29
41,85.75368053139348,2133.2292,27
40,86.89492306262505,2368.0245,29
39,85.82410510248572,2151.8412,28
40,86.67870416846698,2049.4318000000003,26
39,85.65191916040017,2042.9864,26
40,85.91768787097593,2040.2473,26
39,86.61957578204617,2055.1531,27
39,87.17199091322009,2378.775,29
41,86.77392153837985,2149.644,27
40,86.1160584383502,2042.3741,26
39,86.30092923882232,2158.2336,28
41,85.98089478504627,2034.6963,26
41,87.07492068695237,2363.79,29
38,86.57921599350178,2377.2615,29
38,86.2525789513954,2165.6748,28
38,85.9651552793833,2052.6415,27
39,86.45801593008146,2368.6545,29
39,86.25771964247899,2050.2261,27
41,86.03650369560911,2138.4984,27
38,86.51727881852676,2059.7850000000003,27
41,85.73646735517248,2133.7188,27
40,85.81433674684597,2038.5703,26
41,86.34752325543427,2352.87,29
39,85.921447817431,2361.069,29
41,86.68551041905673,2148.4392,27
39,86.81516559341699,2057.3748,27
40,86.49866077805886,2153.8224,28
38,87.14758544065133,2363.5131,29
39,86.05394875365211,2047.994,26
41,86.03147351660357,2138.7888,27
40,85.9491938944912,2145.1308,27
38,87.06980015903194,2180.0784,28
40,87.10139110143491,2370.8715,29
41,86.67327188789508,2043.3933,26
40,86.82862188641464,2367.2445,29
39,86.09341804113217,2048.4958,26
39,87.16503829123644,2061.735,27
39,86.8944728277322,2374.6725,29
40,86.34329940368926,2360.298,29
40,85.80309176046373,2351.8965,29
40,86.72759668261509,2365.827,29
41,87.00885038365394,2154.1692,28
39,87.05411157019753,2377.293,29
39,85.631554932539,2357.037,29
39,86.59838897549893,2054.5629,27
39,86.60349971779061,2370.531,29
41,86.37420418988332,2144.3868,27
40,86.64361585933831,2364.3705,29
39,86.71232249181396,2166.3156,28
41,86.20144268186746,2037.3028,26
40,85.80634151458736,2352.5475,29
40,86.02093713925652,2355.2115000000003,29
40,86.35708258531992,2151.9108,28
39,86.3694214423027,2367.615,29
38,85.7574294268416,2050.3366,27
40,87.02106281759704,2369.9565,29
38,86.31583262225593,2166.6468,28
39,86.34253661990125,2051.6457,27
39,86.42930909229646,2160.8436,28
38,86.68206701118423,2173.3584,28
39,86.0612911824288,2362.782,29
41,86.95820878038056,2362.0965,29
40,86.64157017362714,2364.234,29
40,86.39795767091667,2151.642,28
40,86.66086351251748,2049.5241,26
40,86.57685349302088,2363.262,29
39,86.3358338253172,2051.4975,27
39,86.39291539282362,2052.1163,27
39,87.03067729391324,2171.4576,28
40,86.28726792913321,2359.0695,29
38,86.60127339709358,2377.515,29
40,87.15927614083131,2165.0988,28
41,86.04887367409945,2035.7571000000005,26
40,85.95085638822202,2145.4716,27
40,86.83979040211794,2051.7588,27
40,87.05913823852968,2370.5955,29
